ocean_proximity,longitude,latitude
NEAR BAY,-122.14,38.16
NEAR BAY,-122.18,38.17
INLAND,-122.07,38.26
NEAR BAY,-122.1,38.24
INLAND,-122.06,38.27
INLAND,-122.07,38.27
INLAND,-122.08,38.3
INLAND,-122.04,38.28
INLAND,-122.03,38.28
INLAND,-122.03,38.3
INLAND,-122,38.28
INLAND,-121.98,38.29
INLAND,-121.99,38.15
INLAND,-122.05,38.26
INLAND,-122.05,38.25
INLAND,-122.06,38.25
INLAND,-122.06,38.26
INLAND,-122.07,38.24
INLAND,-122.04,38.25
INLAND,-122.04,38.26
INLAND,-122.04,38.27
INLAND,-122.03,38.27
INLAND,-122.03,38.26
INLAND,-122.02,38.26
INLAND,-122.03,38.25
INLAND,-122.02,38.27
INLAND,-122.01,38.27
INLAND,-122,38.23
INLAND,-122.03,38.24
INLAND,-122.04,38.24
INLAND,-122.01,38.25
INLAND,-122.02,38.25
INLAND,-122,38.25
INLAND,-121.98,38.25
INLAND,-122.01,38.26
INLAND,-121.99,38.27
INLAND,-121.99,38.26
INLAND,-121.94,38.27
INLAND,-121.94,38.37
INLAND,-121.94,38.38
INLAND,-121.94,38.36
INLAND,-121.99,38.48
INLAND,-122.01,38.44
INLAND,-122,38.41
INLAND,-122.07,38.41
INLAND,-121.95,38.43
INLAND,-121.94,38.41
INLAND,-121.92,38.37
INLAND,-121.96,38.34
INLAND,-121.95,38.35
INLAND,-121.94,38.35
INLAND,-121.92,38.34
INLAND,-121.95,38.34
INLAND,-121.96,38.33
INLAND,-121.96,38.32
INLAND,-121.93,38.31
INLAND,-121.98,38.32
INLAND,-121.98,38.36
INLAND,-121.99,38.35
INLAND,-122,38.35
INLAND,-122.01,38.35
INLAND,-122.01,38.36
INLAND,-121.97,38.35
INLAND,-121.97,38.34
INLAND,-121.96,38.35
INLAND,-121.96,38.36
INLAND,-121.98,38.35
INLAND,-121.98,38.34
INLAND,-121.99,38.34
INLAND,-122,38.38
INLAND,-122.01,38.37
INLAND,-122.02,38.38
INLAND,-122.02,38.37
INLAND,-121.98,38.39
INLAND,-121.98,38.37
INLAND,-122,38.37
INLAND,-121.99,38.36
INLAND,-122,38.36
INLAND,-121.82,38.36
INLAND,-121.81,38.49
INLAND,-121.76,38.41
INLAND,-121.81,38.45
INLAND,-121.82,38.46
INLAND,-121.85,38.43
INLAND,-121.83,38.45
INLAND,-121.83,38.43
INLAND,-121.81,38.43
INLAND,-121.76,38.25
INLAND,-121.69,38.16
INLAND,-121.73,38.13
INLAND,-121.74,38.15
INLAND,-121.84,38.13
NEAR BAY,-122.42,38.27
NEAR BAY,-122.49,38.22
NEAR BAY,-122.41,38.16
NEAR BAY,-122.45,38.3
<1H OCEAN,-122.47,38.3
NEAR BAY,-122.42,38.31
<1H OCEAN,-122.44,38.34
NEAR BAY,-122.46,38.29
NEAR BAY,-122.45,38.28
NEAR BAY,-122.47,38.29
NEAR BAY,-122.45,38.27
<1H OCEAN,-122.52,38.27
<1H OCEAN,-122.53,38.32
<1H OCEAN,-122.49,38.32
<1H OCEAN,-122.49,38.31
<1H OCEAN,-122.49,38.3
<1H OCEAN,-122.48,38.3
<1H OCEAN,-122.49,38.29
NEAR BAY,-122.49,38.27
<1H OCEAN,-122.47,38.34
<1H OCEAN,-122.48,38.32
<1H OCEAN,-122.48,38.31
<1H OCEAN,-122.55,38.42
<1H OCEAN,-122.58,38.38
<1H OCEAN,-122.5,38.4
<1H OCEAN,-122.5,38.35
<1H OCEAN,-122.54,38.36
<1H OCEAN,-122.61,38.24
<1H OCEAN,-122.61,38.23
<1H OCEAN,-122.62,38.24
<1H OCEAN,-122.61,38.25
<1H OCEAN,-122.6,38.24
<1H OCEAN,-122.63,38.25
<1H OCEAN,-122.62,38.25
<1H OCEAN,-122.61,38.26
<1H OCEAN,-122.57,38.27
NEAR BAY,-122.51,38.17
<1H OCEAN,-122.65,38.27
<1H OCEAN,-122.63,38.26
<1H OCEAN,-122.66,38.27
<1H OCEAN,-122.63,38.24
<1H OCEAN,-122.63,38.23
<1H OCEAN,-122.64,38.23
<1H OCEAN,-122.63,38.22
<1H OCEAN,-122.63,38.21
<1H OCEAN,-122.65,38.23
<1H OCEAN,-122.66,38.2
<1H OCEAN,-122.64,38.24
<1H OCEAN,-122.65,38.25
<1H OCEAN,-122.65,38.24
<1H OCEAN,-122.64,38.25
<1H OCEAN,-122.69,38.27
<1H OCEAN,-122.67,38.25
<1H OCEAN,-122.68,38.25
<1H OCEAN,-122.67,38.24
<1H OCEAN,-122.77,38.29
<1H OCEAN,-122.73,38.26
<1H OCEAN,-122.7,38.23
<1H OCEAN,-122.72,38.35
<1H OCEAN,-122.72,38.31
<1H OCEAN,-122.67,38.31
<1H OCEAN,-122.69,38.3
<1H OCEAN,-122.73,38.34
<1H OCEAN,-122.69,38.32
<1H OCEAN,-122.71,38.33
<1H OCEAN,-122.7,38.31
<1H OCEAN,-122.7,38.33
<1H OCEAN,-122.69,38.34
<1H OCEAN,-122.71,38.34
<1H OCEAN,-122.69,38.35
<1H OCEAN,-122.71,38.35
<1H OCEAN,-122.7,38.35
<1H OCEAN,-122.7,38.34
<1H OCEAN,-122.69,38.37
<1H OCEAN,-122.71,38.37
<1H OCEAN,-122.69,38.36
<1H OCEAN,-122.7,38.36
<1H OCEAN,-122.63,38.34
<1H OCEAN,-122.68,38.36
<1H OCEAN,-122.67,38.33
<1H OCEAN,-122.68,38.4
<1H OCEAN,-122.7,38.43
<1H OCEAN,-122.71,38.42
<1H OCEAN,-122.71,38.4
<1H OCEAN,-122.7,38.39
<1H OCEAN,-122.62,38.4
<1H OCEAN,-122.66,38.44
<1H OCEAN,-122.67,38.44
<1H OCEAN,-122.68,38.43
<1H OCEAN,-122.65,38.4
<1H OCEAN,-122.65,38.37
<1H OCEAN,-122.67,38.43
<1H OCEAN,-122.66,38.42
<1H OCEAN,-122.58,38.46
<1H OCEAN,-122.61,38.42
<1H OCEAN,-122.58,38.43
<1H OCEAN,-122.59,38.44
<1H OCEAN,-122.59,38.43
<1H OCEAN,-122.56,38.41
<1H OCEAN,-122.66,38.46
<1H OCEAN,-122.66,38.45
<1H OCEAN,-122.67,38.45
<1H OCEAN,-122.68,38.44
<1H OCEAN,-122.7,38.45
<1H OCEAN,-122.68,38.45
<1H OCEAN,-122.69,38.44
<1H OCEAN,-122.7,38.44
<1H OCEAN,-122.69,38.45
<1H OCEAN,-122.71,38.43
<1H OCEAN,-122.72,38.44
<1H OCEAN,-122.71,38.44
<1H OCEAN,-122.72,38.47
<1H OCEAN,-122.72,38.46
<1H OCEAN,-122.72,38.45
<1H OCEAN,-122.71,38.46
<1H OCEAN,-122.71,38.45
<1H OCEAN,-122.68,38.48
<1H OCEAN,-122.67,38.47
<1H OCEAN,-122.68,38.46
<1H OCEAN,-122.7,38.46
<1H OCEAN,-122.69,38.46
<1H OCEAN,-122.72,38.48
<1H OCEAN,-122.71,38.5
<1H OCEAN,-122.66,38.48
<1H OCEAN,-122.66,38.47
<1H OCEAN,-122.65,38.46
<1H OCEAN,-122.69,38.51
<1H OCEAN,-122.64,38.48
<1H OCEAN,-122.65,38.47
<1H OCEAN,-122.6,38.48
<1H OCEAN,-122.62,38.54
<1H OCEAN,-122.63,38.5
<1H OCEAN,-122.65,38.48
<1H OCEAN,-122.75,38.54
<1H OCEAN,-122.78,38.52
<1H OCEAN,-122.79,38.5
<1H OCEAN,-122.76,38.52
<1H OCEAN,-122.75,38.5
<1H OCEAN,-122.73,38.46
<1H OCEAN,-122.73,38.47
<1H OCEAN,-122.74,38.47
<1H OCEAN,-122.74,38.46
<1H OCEAN,-122.74,38.48
<1H OCEAN,-122.75,38.48
<1H OCEAN,-122.79,38.48
<1H OCEAN,-122.81,38.46
<1H OCEAN,-122.75,38.46
<1H OCEAN,-122.76,38.46
<1H OCEAN,-122.74,38.45
<1H OCEAN,-122.74,38.44
<1H OCEAN,-122.73,38.44
<1H OCEAN,-122.74,38.43
<1H OCEAN,-122.73,38.43
<1H OCEAN,-122.76,38.45
<1H OCEAN,-122.82,38.44
<1H OCEAN,-122.76,38.44
<1H OCEAN,-122.78,38.44
<1H OCEAN,-122.79,38.42
<1H OCEAN,-122.74,38.42
<1H OCEAN,-122.72,38.43
<1H OCEAN,-122.72,38.42
<1H OCEAN,-122.73,38.42
<1H OCEAN,-122.73,38.4
<1H OCEAN,-122.73,38.37
<1H OCEAN,-122.75,38.43
<1H OCEAN,-122.78,38.41
<1H OCEAN,-122.77,38.39
<1H OCEAN,-122.75,38.41
<1H OCEAN,-122.82,38.41
<1H OCEAN,-122.84,38.42
<1H OCEAN,-122.86,38.42
<1H OCEAN,-122.84,38.41
<1H OCEAN,-122.83,38.4
<1H OCEAN,-122.84,38.4
<1H OCEAN,-122.78,38.37
<1H OCEAN,-122.82,38.4
<1H OCEAN,-122.8,38.37
<1H OCEAN,-122.8,38.39
<1H OCEAN,-122.84,38.39
<1H OCEAN,-122.83,38.39
<1H OCEAN,-122.82,38.39
<1H OCEAN,-122.82,38.38
<1H OCEAN,-122.76,38.35
<1H OCEAN,-122.87,38.39
<1H OCEAN,-122.77,38.33
<1H OCEAN,-122.82,38.33
<1H OCEAN,-122.88,38.34
<1H OCEAN,-122.81,38.36
<1H OCEAN,-122.85,38.37
<1H OCEAN,-122.89,38.38
<1H OCEAN,-122.86,38.44
<1H OCEAN,-122.89,38.42
<1H OCEAN,-122.87,38.43
<1H OCEAN,-122.91,38.43
<1H OCEAN,-122.89,38.4
NEAR OCEAN,-123.04,38.49
NEAR OCEAN,-123.02,38.46
<1H OCEAN,-122.98,38.44
NEAR OCEAN,-123.01,38.48
<1H OCEAN,-123.02,38.54
NEAR OCEAN,-123,38.51
<1H OCEAN,-122.97,38.5
<1H OCEAN,-122.97,38.53
<1H OCEAN,-122.94,38.53
<1H OCEAN,-122.94,38.5
<1H OCEAN,-122.91,38.49
<1H OCEAN,-122.87,38.48
<1H OCEAN,-122.88,38.46
<1H OCEAN,-122.85,38.46
<1H OCEAN,-122.94,38.49
<1H OCEAN,-122.91,38.46
<1H OCEAN,-122.72,38.58
<1H OCEAN,-122.82,38.55
<1H OCEAN,-122.85,38.52
<1H OCEAN,-122.78,38.53
<1H OCEAN,-122.81,38.54
<1H OCEAN,-122.82,38.53
<1H OCEAN,-122.79,38.54
<1H OCEAN,-122.87,38.61
<1H OCEAN,-122.87,38.62
<1H OCEAN,-122.86,38.61
<1H OCEAN,-122.86,38.62
<1H OCEAN,-122.82,38.64
<1H OCEAN,-122.83,38.58
<1H OCEAN,-122.82,38.61
<1H OCEAN,-122.85,38.62
<1H OCEAN,-123.01,38.67
<1H OCEAN,-122.94,38.57
<1H OCEAN,-122.94,38.64
<1H OCEAN,-122.95,38.73
<1H OCEAN,-122.87,38.68
<1H OCEAN,-122.85,38.77
<1H OCEAN,-122.7,38.66
<1H OCEAN,-123.03,38.79
<1H OCEAN,-123.02,38.81
<1H OCEAN,-123.01,38.8
<1H OCEAN,-123.01,38.79
<1H OCEAN,-123.1,38.79
NEAR OCEAN,-123.49,38.7
NEAR OCEAN,-123.24,38.7
NEAR OCEAN,-123.25,38.54
NEAR OCEAN,-123.08,38.38
<1H OCEAN,-122.96,38.42
NEAR OCEAN,-123.07,38.46
<1H OCEAN,-122.93,38.38
NEAR OCEAN,-123.02,38.36
NEAR OCEAN,-123,38.33
INLAND,-120.84,37.92
INLAND,-120.79,37.82
INLAND,-120.9,37.81
INLAND,-120.9,37.76
INLAND,-120.86,37.73
INLAND,-120.79,37.76
INLAND,-120.76,37.73
INLAND,-120.69,37.77
INLAND,-120.87,37.77
INLAND,-120.85,37.77
INLAND,-120.86,37.77
INLAND,-120.87,37.76
INLAND,-120.86,37.76
INLAND,-120.85,37.75
INLAND,-120.85,37.78
INLAND,-120.83,37.77
INLAND,-120.83,37.76
INLAND,-120.83,37.79
INLAND,-120.93,37.74
INLAND,-120.94,37.74
INLAND,-120.95,37.74
INLAND,-120.95,37.73
INLAND,-120.93,37.73
INLAND,-120.93,37.72
INLAND,-120.98,37.71
INLAND,-120.99,37.7
INLAND,-120.97,37.69
INLAND,-120.91,37.74
INLAND,-120.91,37.73
INLAND,-120.92,37.7
INLAND,-120.94,37.7
INLAND,-120.97,37.73
INLAND,-121.01,37.74
INLAND,-121.01,37.72
INLAND,-121.06,37.73
INLAND,-121.07,37.71
INLAND,-121.08,37.69
INLAND,-121.14,37.7
INLAND,-121.09,37.67
INLAND,-121.09,37.61
INLAND,-121.18,37.64
INLAND,-121.06,37.7
INLAND,-121.04,37.7
INLAND,-121.04,37.69
INLAND,-121.02,37.71
INLAND,-121.03,37.69
INLAND,-121.02,37.7
INLAND,-121,37.71
INLAND,-121.01,37.7
INLAND,-121.06,37.67
INLAND,-121.06,37.66
INLAND,-121.05,37.65
INLAND,-121.04,37.66
INLAND,-121.04,37.65
INLAND,-121.03,37.65
INLAND,-121.04,37.67
INLAND,-121,37.69
INLAND,-121.01,37.69
INLAND,-121.01,37.68
INLAND,-121,37.68
INLAND,-121,37.67
INLAND,-121.04,37.68
INLAND,-121.02,37.69
INLAND,-121.02,37.68
INLAND,-121.03,37.68
INLAND,-120.94,37.68
INLAND,-120.95,37.67
INLAND,-120.96,37.66
INLAND,-120.95,37.66
INLAND,-120.95,37.65
INLAND,-120.93,37.67
INLAND,-120.93,37.66
INLAND,-120.94,37.66
INLAND,-120.98,37.69
INLAND,-120.99,37.69
INLAND,-120.99,37.68
INLAND,-120.98,37.68
INLAND,-120.97,37.68
INLAND,-120.99,37.67
INLAND,-120.98,37.67
INLAND,-120.97,37.67
INLAND,-120.96,37.67
INLAND,-120.97,37.66
INLAND,-120.98,37.66
INLAND,-120.98,37.65
INLAND,-120.99,37.66
INLAND,-120.99,37.65
INLAND,-121,37.65
INLAND,-121.01,37.67
INLAND,-121.01,37.66
INLAND,-121,37.66
INLAND,-121.01,37.65
INLAND,-121.02,37.67
INLAND,-121.03,37.67
INLAND,-121.03,37.66
INLAND,-121.02,37.66
INLAND,-121.02,37.65
INLAND,-121.03,37.64
INLAND,-121.03,37.63
INLAND,-121.05,37.64
INLAND,-121.05,37.62
INLAND,-121.02,37.64
INLAND,-121.02,37.63
INLAND,-121.02,37.62
INLAND,-121.02,37.61
INLAND,-121.03,37.62
INLAND,-121.01,37.64
INLAND,-121,37.64
INLAND,-120.99,37.64
INLAND,-120.97,37.65
INLAND,-120.96,37.64
INLAND,-120.97,37.64
INLAND,-120.98,37.64
INLAND,-120.9,37.66
INLAND,-120.91,37.66
INLAND,-120.9,37.64
INLAND,-120.94,37.65
INLAND,-120.93,37.65
INLAND,-120.92,37.65
INLAND,-120.96,37.65
INLAND,-120.95,37.64
INLAND,-120.94,37.63
INLAND,-120.92,37.63
INLAND,-120.97,37.63
INLAND,-121,37.63
INLAND,-121.01,37.63
INLAND,-121.01,37.62
INLAND,-120.98,37.62
INLAND,-120.99,37.63
INLAND,-121,37.62
INLAND,-120.99,37.62
INLAND,-121.01,37.61
INLAND,-121,37.61
INLAND,-121,37.6
INLAND,-121.02,37.6
INLAND,-120.98,37.6
INLAND,-120.99,37.61
INLAND,-120.98,37.59
INLAND,-120.96,37.59
INLAND,-120.95,37.59
INLAND,-120.94,37.61
INLAND,-120.95,37.61
INLAND,-120.96,37.61
INLAND,-120.97,37.61
INLAND,-120.95,37.6
INLAND,-120.94,37.6
INLAND,-120.94,37.59
INLAND,-120.94,37.58
INLAND,-120.95,37.62
INLAND,-120.97,37.62
INLAND,-120.54,37.68
INLAND,-120.64,37.7
INLAND,-120.75,37.69
INLAND,-120.86,37.69
INLAND,-120.87,37.64
INLAND,-120.82,37.64
INLAND,-120.77,37.64
INLAND,-120.76,37.65
INLAND,-120.46,37.65
INLAND,-120.59,37.59
INLAND,-120.69,37.59
INLAND,-120.76,37.61
INLAND,-120.8,37.61
INLAND,-120.76,37.58
INLAND,-120.83,37.58
INLAND,-120.85,37.57
INLAND,-120.88,37.57
INLAND,-120.87,37.62
INLAND,-120.87,37.6
INLAND,-120.86,37.6
INLAND,-120.89,37.59
INLAND,-120.92,37.6
INLAND,-120.92,37.59
INLAND,-120.91,37.57
INLAND,-120.93,37.56
INLAND,-120.95,37.57
INLAND,-120.98,37.57
INLAND,-121.02,37.58
INLAND,-121.04,37.6
INLAND,-121.09,37.56
INLAND,-121.03,37.55
INLAND,-121.04,37.5
INLAND,-121.02,37.48
INLAND,-121.12,37.48
INLAND,-121.14,37.47
INLAND,-121.14,37.48
INLAND,-121.13,37.47
INLAND,-121.11,37.47
INLAND,-121.14,37.46
INLAND,-121.2,37.6
INLAND,-121.27,37.56
INLAND,-121.31,37.44
INLAND,-121.21,37.5
INLAND,-121.14,37.52
INLAND,-121.06,37.45
INLAND,-121.06,37.42
INLAND,-121.11,37.43
INLAND,-121.29,37.33
INLAND,-121.09,37.33
INLAND,-121.01,37.37
INLAND,-121.01,37.33
INLAND,-121.03,37.33
INLAND,-121.03,37.32
INLAND,-121.04,37.3
INLAND,-120.84,37.53
INLAND,-120.86,37.53
INLAND,-120.88,37.53
INLAND,-120.85,37.55
INLAND,-120.89,37.54
INLAND,-120.89,37.52
INLAND,-120.96,37.54
INLAND,-120.96,37.51
INLAND,-120.96,37.48
INLAND,-120.97,37.43
INLAND,-120.8,37.55
INLAND,-120.79,37.53
INLAND,-120.8,37.53
INLAND,-120.81,37.53
INLAND,-120.82,37.54
INLAND,-120.8,37.52
INLAND,-120.72,37.54
INLAND,-120.79,37.49
INLAND,-120.84,37.47
INLAND,-120.89,37.48
INLAND,-120.89,37.45
INLAND,-120.88,37.52
INLAND,-120.87,37.5
INLAND,-120.86,37.5
INLAND,-120.85,37.49
INLAND,-120.86,37.49
INLAND,-120.84,37.48
INLAND,-120.86,37.52
INLAND,-120.85,37.51
INLAND,-120.84,37.5
INLAND,-120.85,37.5
INLAND,-120.84,37.49
INLAND,-120.82,37.49
INLAND,-120.82,37.51
INLAND,-120.83,37.51
INLAND,-120.82,37.5
INLAND,-120.83,37.5
INLAND,-120.84,37.51
INLAND,-120.83,37.52
INLAND,-120.84,37.52
INLAND,-121.62,39.16
INLAND,-121.63,39.16
INLAND,-121.63,39.15
INLAND,-121.62,39.15
INLAND,-121.63,39.14
INLAND,-121.62,39.14
INLAND,-121.61,39.14
INLAND,-121.62,39.13
INLAND,-121.63,39.13
INLAND,-121.61,39.13
INLAND,-121.63,39.12
INLAND,-121.62,39.12
INLAND,-121.6,39.12
INLAND,-121.62,39.11
INLAND,-121.63,39.1
INLAND,-121.62,39.09
INLAND,-121.68,39.13
INLAND,-121.65,39.13
INLAND,-121.68,39.11
INLAND,-121.64,39.12
INLAND,-121.64,39.11
INLAND,-121.66,39.09
INLAND,-121.67,39.18
INLAND,-121.68,39.15
INLAND,-121.67,39.14
INLAND,-121.63,39.18
INLAND,-121.66,39.15
INLAND,-121.65,39.16
INLAND,-121.64,39.15
INLAND,-121.71,39.25
INLAND,-121.68,39.29
INLAND,-121.64,39.28
INLAND,-121.64,39.22
INLAND,-121.67,39.26
INLAND,-121.83,39.23
INLAND,-121.74,39.15
INLAND,-121.83,39.1
INLAND,-121.91,39.14
INLAND,-121.76,38.94
INLAND,-121.67,38.85
INLAND,-121.69,38.87
INLAND,-121.62,38.96
INLAND,-121.7,39.07
INLAND,-121.47,38.95
INLAND,-121.52,38.9
INLAND,-121.58,38.81
INLAND,-121.51,38.79
INLAND,-122.1,40.05
INLAND,-122.08,40.09
INLAND,-122.12,40.14
INLAND,-122.17,40.2
INLAND,-121.8,40.34
INLAND,-121.78,40.12
INLAND,-122.42,40.32
INLAND,-122.34,40.32
INLAND,-122.23,40.32
INLAND,-122.38,40.09
INLAND,-122.57,39.9
INLAND,-122.72,40.17
INLAND,-122.2,40.26
INLAND,-122.38,40.2
INLAND,-122.35,40.25
INLAND,-122.26,40.19
INLAND,-122.24,40.19
INLAND,-122.23,40.2
INLAND,-122.24,40.18
INLAND,-122.24,40.17
INLAND,-122.25,40.17
INLAND,-122.22,40.18
INLAND,-122.21,40.2
INLAND,-122.19,40.2
INLAND,-122.21,40.18
INLAND,-122.24,40.16
INLAND,-122.23,40.17
INLAND,-122.23,40.15
INLAND,-122.25,40.15
INLAND,-122.17,40.11
INLAND,-122.19,40.07
INLAND,-122.18,40.02
INLAND,-122.14,40.07
INLAND,-122.13,40.01
INLAND,-122.1,40.03
INLAND,-122.06,40.02
INLAND,-122,39.94
INLAND,-122.11,39.82
INLAND,-122.12,39.91
INLAND,-122.17,39.92
INLAND,-122.17,39.94
INLAND,-122.14,39.97
INLAND,-122.23,39.95
INLAND,-122.2,39.93
INLAND,-122.23,39.86
INLAND,-122.19,39.92
INLAND,-122.18,39.93
INLAND,-122.19,39.91
INLAND,-122.68,41.15
INLAND,-122.81,40.93
INLAND,-122.96,40.77
INLAND,-122.93,40.78
INLAND,-122.89,40.76
INLAND,-122.79,40.75
INLAND,-122.86,40.56
INLAND,-122.95,40.67
INLAND,-122.95,40.71
INLAND,-123.35,40.99
INLAND,-123.53,40.88
INLAND,-123.48,40.79
INLAND,-123.28,40.77
INLAND,-123.13,40.85
INLAND,-123.41,40.61
INLAND,-123.11,40.6
INLAND,-123.18,40.58
INLAND,-123.22,40.54
INLAND,-123.12,40.54
INLAND,-123.21,40.51
INLAND,-123.32,40.43
INLAND,-123.08,40.4
INLAND,-123.17,40.31
INLAND,-123.22,40.16
INLAND,-123.48,40.34
INLAND,-123.43,40.22
INLAND,-123.41,40.07
INLAND,-118.96,36.66
INLAND,-119.12,36.54
INLAND,-118.96,36.49
INLAND,-118.65,36.57
INLAND,-118.86,36.41
INLAND,-118.94,36.32
INLAND,-119.26,36.61
INLAND,-119.25,36.56
INLAND,-119.28,36.54
INLAND,-119.29,36.54
INLAND,-119.29,36.55
INLAND,-119.3,36.57
INLAND,-119.44,36.48
INLAND,-119.37,36.47
INLAND,-119.45,36.48
INLAND,-119.48,36.44
INLAND,-119.35,36.52
INLAND,-119.48,36.5
INLAND,-119.43,36.55
INLAND,-119.48,36.54
INLAND,-119.4,36.55
INLAND,-119.39,36.55
INLAND,-119.38,36.56
INLAND,-119.38,36.55
INLAND,-119.38,36.54
INLAND,-119.38,36.53
INLAND,-119.39,36.54
INLAND,-119.4,36.53
INLAND,-119.28,36.52
INLAND,-119.29,36.53
INLAND,-119.29,36.52
INLAND,-119.26,36.5
INLAND,-119.1,36.43
INLAND,-119.1,36.42
INLAND,-119.09,36.42
INLAND,-119.1,36.4
INLAND,-119.23,36.45
INLAND,-119.18,36.4
INLAND,-119.27,36.39
INLAND,-119.23,36.39
INLAND,-119.21,36.39
INLAND,-119.21,36.38
INLAND,-119.35,36.42
INLAND,-119.31,36.39
INLAND,-119.45,36.35
INLAND,-119.41,36.35
INLAND,-119.42,36.35
INLAND,-119.29,36.35
INLAND,-119.29,36.34
INLAND,-119.3,36.35
INLAND,-119.3,36.34
INLAND,-119.31,36.34
INLAND,-119.32,36.36
INLAND,-119.37,36.35
INLAND,-119.32,36.33
INLAND,-119.34,36.34
INLAND,-119.34,36.33
INLAND,-119.35,36.33
INLAND,-119.36,36.33
INLAND,-119.29,36.33
INLAND,-119.31,36.33
INLAND,-119.25,36.36
INLAND,-119.27,36.34
INLAND,-119.28,36.35
INLAND,-119.28,36.33
INLAND,-119.24,36.33
INLAND,-119.19,36.34
INLAND,-119.09,36.35
INLAND,-119.11,36.29
INLAND,-119.13,36.3
INLAND,-119.12,36.29
INLAND,-119.16,36.28
INLAND,-119.16,36.31
INLAND,-119.15,36.29
INLAND,-119.14,36.29
INLAND,-119.2,36.3
INLAND,-119.21,36.3
INLAND,-119.22,36.31
INLAND,-119.25,36.27
INLAND,-119.2,36.28
INLAND,-119.29,36.32
INLAND,-119.28,36.32
INLAND,-119.27,36.32
INLAND,-119.25,36.32
INLAND,-119.26,36.3
INLAND,-119.3,36.33
INLAND,-119.3,36.32
INLAND,-119.31,36.32
INLAND,-119.29,36.31
INLAND,-119.3,36.31
INLAND,-119.31,36.31
INLAND,-119.31,36.3
INLAND,-119.3,36.3
INLAND,-119.29,36.3
INLAND,-119.33,36.32
INLAND,-119.34,36.32
INLAND,-119.35,36.32
INLAND,-119.32,36.32
INLAND,-119.32,36.31
INLAND,-119.33,36.31
INLAND,-119.33,36.3
INLAND,-119.32,36.3
INLAND,-119.34,36.31
INLAND,-119.34,36.3
INLAND,-119.38,36.3
INLAND,-119.33,36.28
INLAND,-119.29,36.28
INLAND,-119.46,36.25
INLAND,-119.4,36.25
INLAND,-119.36,36.22
INLAND,-119.37,36.22
INLAND,-119.36,36.21
INLAND,-119.35,36.22
INLAND,-119.35,36.21
INLAND,-119.37,36.21
INLAND,-119.34,36.23
INLAND,-119.34,36.22
INLAND,-119.33,36.22
INLAND,-119.33,36.21
INLAND,-119.34,36.21
INLAND,-119.32,36.22
INLAND,-119.32,36.21
INLAND,-119.32,36.25
INLAND,-119.25,36.23
INLAND,-119.27,36.18
INLAND,-119.29,36.12
INLAND,-119.14,36.23
INLAND,-119.12,36.19
INLAND,-119.08,36.22
INLAND,-119.08,36.21
INLAND,-119.09,36.22
INLAND,-119.09,36.21
INLAND,-119.1,36.21
INLAND,-119.11,36.21
INLAND,-118.74,36.23
INLAND,-118.93,36.19
INLAND,-118.82,36.13
INLAND,-118.54,36.12
INLAND,-118.37,36.19
INLAND,-118.7,35.82
INLAND,-118.86,35.9
INLAND,-118.73,36.01
INLAND,-119.08,36.2
INLAND,-119.1,36.19
INLAND,-119.34,36.2
INLAND,-119.33,36.19
INLAND,-119.31,36.2
INLAND,-119.32,36.2
INLAND,-119.32,36.19
INLAND,-119.35,36.2
INLAND,-119.36,36.2
INLAND,-119.37,36.19
INLAND,-119.35,36.19
INLAND,-119.45,36.16
INLAND,-119.35,36.16
INLAND,-119.45,36.09
INLAND,-119.31,36.06
INLAND,-119.4,36.04
INLAND,-119.27,36.05
INLAND,-119.21,36.1
INLAND,-119.19,36.06
INLAND,-119.19,36.14
INLAND,-119.13,36.13
INLAND,-119.08,36.13
INLAND,-119.03,36.13
INLAND,-119.06,36.15
INLAND,-119.14,36.06
INLAND,-119.12,36.05
INLAND,-119.08,36.02
INLAND,-119.01,36.02
INLAND,-118.92,36.04
INLAND,-119.08,36.09
INLAND,-119.06,36.1
INLAND,-119.06,36.09
INLAND,-119.04,36.09
INLAND,-119.05,36.09
INLAND,-119.04,36.07
INLAND,-119.06,36.08
INLAND,-119.07,36.08
INLAND,-119.07,36.07
INLAND,-119.06,36.07
INLAND,-119.05,36.07
INLAND,-119.05,36.06
INLAND,-119.02,36.09
INLAND,-119.01,36.08
INLAND,-119.03,36.08
INLAND,-119.03,36.07
INLAND,-119.02,36.07
INLAND,-119.01,36.07
INLAND,-118.93,36.1
INLAND,-118.98,36.06
INLAND,-119,36.05
INLAND,-118.97,36.06
INLAND,-118.99,36.07
INLAND,-118.99,36.06
INLAND,-119,36.06
INLAND,-119,36.07
INLAND,-119.03,36.06
INLAND,-119.02,36.06
INLAND,-119.01,36.06
INLAND,-119.01,36.05
INLAND,-119.02,36.05
INLAND,-119.42,35.97
INLAND,-119.31,35.99
INLAND,-119.28,35.99
INLAND,-119.19,35.96
INLAND,-119.46,35.86
INLAND,-119.3,35.87
INLAND,-119.12,35.85
INLAND,-119.1,35.79
INLAND,-119.27,35.89
INLAND,-119.27,35.88
INLAND,-119.27,35.87
INLAND,-119.26,35.87
INLAND,-119.06,35.94
INLAND,-119.04,35.96
INLAND,-119.04,35.95
INLAND,-118.96,35.87
INLAND,-120.4,38
INLAND,-120.39,38
INLAND,-120.4,37.98
INLAND,-120.39,37.98
INLAND,-120.37,38.01
INLAND,-120.35,37.99
INLAND,-120.38,37.99
INLAND,-120.37,37.98
